network,country,country_code,continent,continent_code,asn,as_name,as_domain,type
2a0f:6280:9bad::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:9bee::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:9dad::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:a0a0::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:a1a1::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:a2a2::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:a5a5::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:b00b::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:b0b0::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:b111::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:ba5e::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:babe::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:bada::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6280:beef::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0f:6284:8::/48,Turkiye,TR,Asia,AS,AS202294,Netlojik Bilgi Teknolojileri Sanayi ve Ticaret Limited Sirketi,,business
2a0c:da04:10::/47,Turkiye,TR,Asia,AS,AS202365,Omer GOLGELI,,hosting
2a0c:da04:12::/48,Turkiye,TR,Asia,AS,AS202365,Omer GOLGELI,,hosting
2a0c:da04:15::/48,Turkiye,TR,Asia,AS,AS202365,Omer GOLGELI,,hosting
2a0c:da04:19::/48,Turkiye,TR,Asia,AS,AS202365,Omer GOLGELI,,hosting
2a10:f9c0::/29,Turkiye,TR,Asia,AS,AS202365,Omer GOLGELI,,hosting
2a0c:13c0::/29,Turkiye,TR,Asia,AS,AS202561,High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.,,isp
2a07:3300::/48,Turkiye,TR,Asia,AS,AS203216,Sonet Internet Erisim Hizmetleri San. ve Tic. LTD. STI,,business
2a0a:7580::/44,Turkiye,TR,Asia,AS,AS203248,BNET BULUT Bilisim Hizmetleri Tic. Ltd. Sti.,,business
2a0a:7580:10::/48,Turkiye,TR,Asia,AS,AS203248,BNET BULUT Bilisim Hizmetleri Tic. Ltd. Sti.,,business
2a0f:bf01::/48,Turkiye,TR,Asia,AS,AS203545,Savas Anac,,hosting
2a0f:9340::/32,Turkiye,TR,Asia,AS,AS203678,ISTANIFY TEKNOLOJI ANONIM SIRKETI,,business
2600:3500:c23::/48,Turkiye,TR,Asia,AS,AS204240,REXE Teknoloji A.S,,business
2a04:b800::/29,Turkiye,TR,Asia,AS,AS204348,Rekornet Telekomunikasyon Ve Bilisim Hizmetleri Ltd. Sirketi,,isp
2a0e:e7c0::/29,Turkiye,TR,Asia,AS,AS204348,Rekornet Telekomunikasyon Ve Bilisim Hizmetleri Ltd. Sirketi,,isp
2a0d:2c80::/29,Turkiye,TR,Asia,AS,AS204647,MIXNET TELEKOMUNIKASYON HIZMETLERI AS,,isp
2a09:8b80::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a0a:bbc0::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a0e:6740::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a0e:8840::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a0e:c440::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a0f:c00::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a0f:72c0::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a0f:da80::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a11:1840::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a11:2d80::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a11:3f00::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a11:41c0::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a12:1a40::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a12:35c0::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a12:3cc0::/29,Turkiye,TR,Asia,AS,AS204843,STERLY VERI MERKEZI YAZILIM VE SIBER GUVENLIK HIZMETLERI A.S.,,business
2a0c:f587:fffd::/48,Turkiye,TR,Asia,AS,AS205381,Mitues Global Teknolojiler Ltd. Sti.,,hosting
2a0b:8b40::/29,Turkiye,TR,Asia,AS,AS205570,SIBANET TELEKOM LIMITED SIRKETI,,isp
2a0a:e240::/32,Turkiye,TR,Asia,AS,AS205893,Wifi Telekom Bilisim Sanayi ve Ticaret A.S,,isp
2a0b:24c1::/33,Turkiye,TR,Asia,AS,AS205961,EREEY GRUP BILISIM TEKNOLOJILERI TIC. LTD. STI.,,business
2a0a:8840::/29,Turkiye,TR,Asia,AS,AS206008,Basefiks Bilisim Teknolojileri Ithalat Ihracat Taahhut Ticaret Limited Sirketi,,business
2a14:7581:3a00::/40,Turkiye,TR,Asia,AS,AS206115,Mehmet UGURLU,,hosting
2a14:7581:3d00::/40,Turkiye,TR,Asia,AS,AS206115,Mehmet UGURLU,,hosting
2a0a:86c0::/45,Turkiye,TR,Asia,AS,AS206163,TBTNET TELEKOM LTD. STI.,,isp
2a0a:86c0:8::/47,Turkiye,TR,Asia,AS,AS206163,TBTNET TELEKOM LTD. STI.,,isp
2a0a:86c0:10::/48,Turkiye,TR,Asia,AS,AS206163,TBTNET TELEKOM LTD. STI.,,isp
2a0a:86c0:1000::/45,Turkiye,TR,Asia,AS,AS206163,TBTNET TELEKOM LTD. STI.,,isp
2a0a:86c0:1008::/47,Turkiye,TR,Asia,AS,AS206163,TBTNET TELEKOM LTD. STI.,,isp
2a0a:86c0:1010::/46,Turkiye,TR,Asia,AS,AS206163,TBTNET TELEKOM LTD. STI.,,isp
2a0a:86c0:1014::/47,Turkiye,TR,Asia,AS,AS206163,TBTNET TELEKOM LTD. STI.,,isp
2001:67c:be4::/48,Turkiye,TR,Asia,AS,AS206271,Fatih Unlu,,hosting
2a07:4a00::/32,Turkiye,TR,Asia,AS,AS206938,Nesildc Bilisim Cozumleri Sanayi Ve Ticaret Limited Sirketi,,business
2a09:f1c0::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a0e:4780::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a0e:7340::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a0e:b1c0::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a0e:ffc0::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a0f:4340::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a0f:bb00::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a11:e540::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a12:10c0::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a12:15c0::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a12:1940::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a12:25c0::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a12:2c40::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a12:34c0::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a12:3ac0::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a12:4240::/29,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a12:aac0::/44,Turkiye,TR,Asia,AS,AS207279,Markahost Telekomunikasyon Ve Ticaret Limited Sirketi,,isp
2a09:f9c0::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a0a:c380::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a0e:36c0::/31,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a0e:36c3::/32,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a0e:36c4::/30,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a0e:4bc0::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a0e:5640::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a0e:5900::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a0e:5cc0::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a0e:ccc0::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a11:1640::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a11:3340::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a11:4640::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a11:5880::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a11:65c0::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a11:be80::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a11:c700::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a12:1140::/29,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a13:9500:c0::/48,Turkiye,TR,Asia,AS,AS207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,,business
2a0e:36c6:1000::/48,Turkiye,TR,Asia,AS,AS207483,Netvia Bilisim Yazilim Dan. Tic. Ltd. Sti.,,isp
2a13:a440:9::/48,Turkiye,TR,Asia,AS,AS207483,Netvia Bilisim Yazilim Dan. Tic. Ltd. Sti.,,isp
2a07:a700::/29,Turkiye,TR,Asia,AS,AS207582,Emre Mert Delidere trading as Buuldy Bilisim,,business
2a0e:5e46::/32,Turkiye,TR,Asia,AS,AS207983,Codit Teknoloji Tic. Ltd. Sti.,,isp
2a0a:283::/32,Turkiye,TR,Asia,AS,AS208022,Mehmet Ali Kilic,,hosting
2a0a:284::/31,Turkiye,TR,Asia,AS,AS208022,Mehmet Ali Kilic,,hosting
2a0a:286::/32,Turkiye,TR,Asia,AS,AS208022,Mehmet Ali Kilic,,hosting
2a12:ef40::/32,Turkiye,TR,Asia,AS,AS208022,Mehmet Ali Kilic,,hosting
2a12:ef42::/31,Turkiye,TR,Asia,AS,AS208022,Mehmet Ali Kilic,,hosting
2a12:ef44::/30,Turkiye,TR,Asia,AS,AS208022,Mehmet Ali Kilic,,hosting
2a0a:79c0:c00::/44,Turkiye,TR,Asia,AS,AS208487,HASAN CAGRI AKSU,,hosting
2a0c:9a46:c00::/40,Turkiye,TR,Asia,AS,AS208487,HASAN CAGRI AKSU,,hosting
2a0e:8f02:f075::/48,Turkiye,TR,Asia,AS,AS208487,HASAN CAGRI AKSU,,hosting
2a0e:2ec0:3::/48,Turkiye,TR,Asia,AS,AS208594,Netbone Telekomunikasyon A.S.,,isp
2a0e:8e80::/29,Turkiye,TR,Asia,AS,AS208821,DURU INTERNET VE BILISIM TEKNOLOJILERI SANAYI TICARET LIMITED SIRKETI,,business
2602:f86f:20::/43,Turkiye,TR,Asia,AS,AS208913,Kitsune Bilisim Sistemleri Bilgi Teknolojileri Yazilim ve Danismanlik Ticaret Limited Sirketi,,hosting
2602:f86f:40::/44,Turkiye,TR,Asia,AS,AS208913,Kitsune Bilisim Sistemleri Bilgi Teknolojileri Yazilim ve Danismanlik Ticaret Limited Sirketi,,hosting
2a05:dfc3:fd30::/44,Turkiye,TR,Asia,AS,AS208913,Kitsune Bilisim Sistemleri Bilgi Teknolojileri Yazilim ve Danismanlik Ticaret Limited Sirketi,,hosting
2a03:2100:31::/48,Turkiye,TR,Asia,AS,AS209127,BULUTFON TELEKOMUNIKASYON SAN ve TIC AS,,isp
2a11:1fc7::/32,Turkiye,TR,Asia,AS,AS209658,MEOHOST VERI MERKEZI ve YAZILIM TICARET LIMITED SIRKETI,,business
2a00:7544::/32,Turkiye,TR,Asia,AS,AS209828,Genc BT Bilisim Teknolojileri Limited Sirketi,,business
2a0c:ae80::/29,Turkiye,TR,Asia,AS,AS209828,Genc BT Bilisim Teknolojileri Limited Sirketi,,business
2a10:7cc0::/29,Turkiye,TR,Asia,AS,AS209828,Genc BT Bilisim Teknolojileri Limited Sirketi,,business
2a11:940::/29,Turkiye,TR,Asia,AS,AS209828,Genc BT Bilisim Teknolojileri Limited Sirketi,,business
2a11:1ec0::/29,Turkiye,TR,Asia,AS,AS209828,Genc BT Bilisim Teknolojileri Limited Sirketi,,business
2a0f:85c1:8f3::/48,Turkiye,TR,Asia,AS,AS210331,FIRAT SENEM,,business
2a0f:85c1:bfc::/48,Turkiye,TR,Asia,AS,AS210880,Arda Daglioglu,,hosting
2a13:e300::/31,Turkiye,TR,Asia,AS,AS211335,BINBIR NET INTERNET BILISIM VE HABERLESME TEKNOLOJI SANAYI TICARET LIMITED SIRKETI,,business
2a02:6b8:215::/48,Turkiye,TR,Asia,AS,AS212066,Buyuk Reklam Cozumleri LLC,,business
2a14:48c6::/48,Turkiye,TR,Asia,AS,AS212066,Buyuk Reklam Cozumleri LLC,,business
2a10:9f80:34::/48,Turkiye,TR,Asia,AS,AS212193,VIVA INTERNET LIMITED SIRKETI,,business
2a10:fa80:1000::/36,Turkiye,TR,Asia,AS,AS212513,Osnet Telekomunikasyon Dis Ticaret Limited Sirketi,,isp
2a0f:a440::/29,Turkiye,TR,Asia,AS,AS212598,SFCTEK Bilisim Yazilim ve Telekomunikasyon Hiz. San. ve Tic. LTD. STI.,,isp
2a12:1dc7:fffd::/48,Turkiye,TR,Asia,AS,AS212598,SFCTEK Bilisim Yazilim ve Telekomunikasyon Hiz. San. ve Tic. LTD. STI.,,isp
2a12:8540::/29,Turkiye,TR,Asia,AS,AS212598,SFCTEK Bilisim Yazilim ve Telekomunikasyon Hiz. San. ve Tic. LTD. STI.,,isp
2a12:4740::/29,Turkiye,TR,Asia,AS,AS212805,SAMSUN YURT SAVUNMA SANAYI VE TICARET ANONIM SIRKETI,,business
2a06:a001:a0d0::/44,Turkiye,TR,Asia,AS,AS213234,Hasan Berkay Cagir,,hosting
2a0f:9400:802c::/48,Turkiye,TR,Asia,AS,AS213234,Hasan Berkay Cagir,,hosting
2a06:9801:52::/48,Turkiye,TR,Asia,AS,AS213282,Ada Yuksek Teknoloji Limited Sirketi,,business
2a0f:85c1:ba0::/48,Turkiye,TR,Asia,AS,AS213407,Adem Celik trading as Uzmansoft Bilisim Web Yazilim Hizmetleri,,business
2a0f:85c1:8ce::/48,Turkiye,TR,Asia,AS,AS213865,Nurullah Ates,,hosting
2a13:a440:8::/48,Turkiye,TR,Asia,AS,AS214382,Bulent Aydin trading as Hostlayici,,business
2a14:7340::/29,Turkiye,TR,Asia,AS,AS214588,ICS Bilisim Teknolojileri Danismanlik Hizmetleri A.S.,,hosting
2a11:5dc0:50::/48,Turkiye,TR,Asia,AS,AS214803,Baran Cirak,,business
2a0f:85c1:366::/48,Turkiye,TR,Asia,AS,AS215516,Sebnem Kilinc,,hosting
2a0f:85c1:380::/44,Turkiye,TR,Asia,AS,AS215516,Sebnem Kilinc,,hosting
2a13:1144::/30,Turkiye,TR,Asia,AS,AS215559,GETIR TEKNOLOJIK HIZMETLER A.S.,,business
2a0f:85c1:7f5::/48,Turkiye,TR,Asia,AS,AS215761,Muhammed Fatih ASAN,,hosting
2a12:bec4:1c00::/48,Turkiye,TR,Asia,AS,AS215761,Muhammed Fatih ASAN,,hosting
2a0a:280:3700::/44,Turkiye,TR,Asia,AS,AS216132,Yahya Murat Turgut,,hosting
2a13:e940::/29,Turkiye,TR,Asia,AS,AS216146,NESNET INTERNET HIZMETLERI TICARET ANONIM SIRKETI,,business
2a05:abc0::/45,Turkiye,TR,Asia,AS,AS216244,Omur Akgun trading as Data TR Bilisim Teknoloji Hizmetleri,,business
2a05:abc0:8::/47,Turkiye,TR,Asia,AS,AS216244,Omur Akgun trading as Data TR Bilisim Teknoloji Hizmetleri,,business
2a0a:280::/36,Turkiye,TR,Asia,AS,AS216343,Mertcan Gokgoz,,hosting
2a0a:280:1000::/40,Turkiye,TR,Asia,AS,AS216343,Mertcan Gokgoz,,hosting
2a06:de06:382::/48,Turkiye,TR,Asia,AS,AS216385,Dijital Bilisim Teknoloji Hizmetleri San. Tic. Ltd. Sti.,,business
2a06:c400::/29,Turkiye,TR,Asia,AS,AS219450,VOYAR VERIMERKEZI TEKNOLOJILERI LTD. STI,,business
2a06:9801:798::/48,Turkiye,TR,Asia,AS,AS219479,Mehmet Eren Gunes,,hosting
2a02:ff0:301::/48,Turkiye,TR,Asia,AS,AS219537,VORGAN SIBER GUVENLIK VE YAZILIM TEKNOLOJILERI ANONIM SIRKETI,,hosting
2a00:7da0::/32,Azerbaijan,AZ,Asia,AS,AS15815,INTRA Network Systems Ltd,,business
2a03:ba40::/32,Azerbaijan,AZ,Asia,AS,AS39280,Ultel LLC,,business
2a02:4380::/32,Azerbaijan,AZ,Asia,AS,AS42779,Azerfon LLC,,business
2a07:4900::/29,Azerbaijan,AZ,Asia,AS,AS50959,BEEONLINE OJSC,,business
2a0f:1300::/29,Azerbaijan,AZ,Asia,AS,AS57675,Seabak LLC,,business
2a04:c840::/29,Azerbaijan,AZ,Asia,AS,AS197830,BAKCELL LLC,,business
2a01:4ba0::/29,Azerbaijan,AZ,Asia,AS,AS199987,Flexnet LLC,,business
2a00:c0a0::/32,Azerbaijan,AZ,Asia,AS,AS200154,IZONE LLC,,isp
2a13:9c80::/29,Azerbaijan,AZ,Asia,AS,AS203680,Araz Tech LLC,,business
2a05:9b40::/29,Azerbaijan,AZ,Asia,AS,AS207922,AZETEL LLC,,isp
2a0f:4a40::/29,Azerbaijan,AZ,Asia,AS,AS207922,AZETEL LLC,,isp
2a0d:2700::/29,Azerbaijan,AZ,Asia,AS,AS209360,Bulud Telecom LLC,,isp
2a05:dfc3:fd20::/44,Azerbaijan,AZ,Asia,AS,AS211780,Cavansir Ramazanov,,isp
2a0f:6280:1000::/40,Azerbaijan,AZ,Asia,AS,AS211780,Cavansir Ramazanov,,isp
2a0b:f5c0::/29,Azerbaijan,AZ,Asia,AS,AS214682,Epro.io LLC,,business
2a0b:4e07:3d::/48,Azerbaijan,AZ,Asia,AS,AS214946,EMIRASLAN EMIRASLANOV,,hosting
2a0b:4e07:1400::/44,Azerbaijan,AZ,Asia,AS,AS215017,EMIRASLAN EMIRASLANOV,,hosting
2a0b:4e07:1414::/48,Azerbaijan,AZ,Asia,AS,AS215017,EMIRASLAN EMIRASLANOV,,hosting
2a0b:4e07:1433::/48,Azerbaijan,AZ,Asia,AS,AS215017,EMIRASLAN EMIRASLANOV,,hosting
2a0b:4e07:1438::/48,Azerbaijan,AZ,Asia,AS,AS215017,EMIRASLAN EMIRASLANOV,,hosting
2a0b:4e07:1441::/48,Azerbaijan,AZ,Asia,AS,AS215017,EMIRASLAN EMIRASLANOV,,hosting
2a0b:4e07:14e4::/48,Azerbaijan,AZ,Asia,AS,AS215017,EMIRASLAN EMIRASLANOV,,hosting
2a0b:4e07:14ea::/48,Azerbaijan,AZ,Asia,AS,AS215017,EMIRASLAN EMIRASLANOV,,hosting
2a0b:4e07:14ff::/48,Azerbaijan,AZ,Asia,AS,AS215017,EMIRASLAN EMIRASLANOV,,hosting
2a0b:4e07:1667::/48,Azerbaijan,AZ,Asia,AS,AS215017,EMIRASLAN EMIRASLANOV,,hosting
2a0b:4e07:1700::/40,Azerbaijan,AZ,Asia,AS,AS215017,EMIRASLAN EMIRASLANOV,,hosting
2a0f:85c1:d50::/44,Azerbaijan,AZ,Asia,AS,AS215017,EMIRASLAN EMIRASLANOV,,hosting
2a14:7580:ff9d::/48,Azerbaijan,AZ,Asia,AS,AS219310,EMIRASLAN EMIRASLANOV,,hosting
2001:67c:21c::/48,Armenia,AM,Asia,AS,AS51090,Internet Society Public Organisation,,business
2a03:5620::/32,Armenia,AM,Asia,AS,AS51090,Internet Society Public Organisation,,business
2001:7f8:94::/48,Armenia,AM,Asia,AS,AS51225,Armenian internet traffic exchange 'Armix' foundation,,hosting
2001:7f9:8::/48,Armenia,AM,Asia,AS,AS51354,Internet Society Public Organisation,,business
2a09:3f00:3300::/45,Armenia,AM,Asia,AS,AS199180,LAGOM PRODUCTS LLC,,isp
2a09:3f00:3308::/48,Armenia,AM,Asia,AS,AS199180,LAGOM PRODUCTS LLC,,isp
2a0d:d940:140::/46,Armenia,AM,Asia,AS,AS199180,LAGOM PRODUCTS LLC,,isp
2a0d:d940:144::/47,Armenia,AM,Asia,AS,AS199180,LAGOM PRODUCTS LLC,,isp
2a0d:d940:147::/48,Armenia,AM,Asia,AS,AS199180,LAGOM PRODUCTS LLC,,isp
2a0d:d940:148::/48,Armenia,AM,Asia,AS,AS199180,LAGOM PRODUCTS LLC,,isp
2a13:1ec0::/44,Armenia,AM,Asia,AS,AS201589,EDGEAM LLC,,isp
2a13:1ec0:100::/43,Armenia,AM,Asia,AS,AS201589,EDGEAM LLC,,isp
2a13:1ec0:200::/44,Armenia,AM,Asia,AS,AS201589,EDGEAM LLC,,isp
2a13:1ec0:1000::/43,Armenia,AM,Asia,AS,AS201589,EDGEAM LLC,,isp
2a0e:b084::/30,Armenia,AM,Asia,AS,AS202269,BitCommand LLC,,isp
2a14:7980::/32,Armenia,AM,Asia,AS,AS202269,BitCommand LLC,,isp
2a02:29f8::/32,Armenia,AM,Asia,AS,AS205368,Fnet LLC,,isp
2a0b:a3c0::/29,Armenia,AM,Asia,AS,AS205368,Fnet LLC,,isp
2a0b:ff80::/29,Armenia,AM,Asia,AS,AS207980,TINS LLC,,business
2a0a:9c0::/29,Armenia,AM,Asia,AS,AS207991,ACHON LLC,,business
2001:67c:924::/48,Armenia,AM,Asia,AS,AS212183,House Net LLC,,business
2a14:7981:467::/48,Armenia,AM,Asia,AS,AS212552,BitCommand LLC,,business
2a14:7981:470::/46,Armenia,AM,Asia,AS,AS212552,BitCommand LLC,,business
2a14:7981:2002::/48,Armenia,AM,Asia,AS,AS212552,BitCommand LLC,,business
2a14:7981:3008::/48,Armenia,AM,Asia,AS,AS212552,BitCommand LLC,,business
2a00:8740:f002::/48,Armenia,AM,Asia,AS,AS214729,Prostie Reshenia LLC,,business
2a14:4800::/29,Armenia,AM,Asia,AS,AS214977,Artsakhbank CJSC,,business
